,0,1,2,3,0
61,257.8399963378906,267.0,248.1699981689453,264.8599853515625,0.0
62,385.5899963378906,390.9200134277344,380.57000732421875,389.5799865722656,0.0
63,314.07000732421875,314.3900146484375,310.8599853515625,311.6600036621094,0.0
64,102.94000244140625,103.55000305175781,102.4000015258789,102.83000183105469,0.0
65,199.33999633789062,201.07000732421875,199.25,200.58999633789062,0.0
66,89.91000366210938,90.05999755859375,88.02999877929688,88.25,0.0
67,123.73999786376953,123.91999816894531,123.0199966430664,123.20999908447266,0.0
68,120.05999755859375,120.25,119.80000305175781,120.25,0.0
69,91.13999938964844,91.19000244140625,89.25,89.27999877929688,0.0
70,143.4600067138672,143.9499969482422,142.5800018310547,142.88999938964844,0.0
71,267.2099914550781,267.32000732421875,266.3500061035156,266.7799987792969,0.0
72,132.0800018310547,132.17999267578125,130.9600067138672,131.4600067138672,0.0
73,137.8000030517578,139.0,137.52999877929688,138.66000366210938,0.0
74,200.3300018310547,200.82000732421875,200.27999877929688,200.3300018310547,0.0
75,145.8125,146.09375,143.5,144.5,0.0
76,217.55999755859375,218.13999938964844,217.4199981689453,217.8699951171875,0.0
77,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,0.0
78,204.11000061035156,204.3300018310547,203.00999450683594,203.2100067138672,0.0
79,470.8900146484375,473.5400085449219,467.3500061035156,467.57000732421875,0.0
80,258.29998779296875,259.0,258.2200012207031,258.8500061035156,0.0
81,205.50999450683594,205.83999633789062,204.99000549316406,205.2100067138672,0.0
82,117.4000015258789,117.5,115.7699966430664,115.7699966430664,0.0
83,205.7899932861328,206.10000610351562,204.80999755859375,204.97000122070312,0.0
84,212.92999267578125,212.99000549316406,209.60000610351562,211.00999450683594,0.0
85,210.92999267578125,211.77000427246094,210.88999938964844,211.3699951171875,0.0
86,116.0999984741211,117.25,115.94000244140625,117.16999816894531,0.0
87,298.2099914550781,309.1600036621094,294.4599914550781,309.0899963378906,0.0
88,143.6875,145.4375,143.0,145.3125,0.0
89,124.18000030517578,126.26000213623047,123.72000122070312,125.69000244140625,0.0
90,144.60000610351562,145.97000122070312,144.13999938964844,144.92999267578125,0.0
91,136.16000366210938,136.57000732421875,135.97999572753906,136.42999267578125,0.0
92,123.2300033569336,123.25,121.88999938964844,122.61000061035156,0.0
93,115.94000244140625,116.97000122070312,115.2300033569336,115.4800033569336,0.0
94,218.60000610351562,218.67999267578125,217.9600067138672,217.9600067138672,0.0
95,217.02999877929688,217.27000427246094,215.72000122070312,216.58999633789062,0.0
96,109.62000274658203,109.70999908447266,108.69000244140625,108.95999908447266,0.0
97,109.19000244140625,110.38999938964844,108.87999725341797,109.58999633789062,0.0
98,139.6999969482422,140.41000366210938,137.92999267578125,138.0399932861328,0.0
99,103.04000091552734,103.87999725341797,102.93000030517578,103.68000030517578,0.0
100,114.26000213623047,114.5199966430664,114.06999969482422,114.2699966430664,0.0
101,128.83999633789062,129.16000366210938,128.52999877929688,128.8300018310547,0.0
102,391.9100036621094,393.4599914550781,388.6600036621094,389.5,0.0
103,112.0199966430664,112.5999984741211,108.04000091552734,111.12000274658203,0.0
104,90.44000244140625,92.19000244140625,90.30000305175781,91.79000091552734,0.0
105,263.0899963378906,271.4800109863281,248.52000427246094,269.32000732421875,0.0
106,90.83999633789062,92.43000030517578,90.05999755859375,90.98999786376953,0.0
107,209.39999389648438,210.32000732421875,209.10000610351562,210.11000061035156,0.0
108,128.6300048828125,128.69000244140625,128.0500030517578,128.3699951171875,0.0
109,192.42999267578125,192.89999389648438,192.25,192.8000030517578,0.0
110,119.3499984741211,120.0,117.79000091552734,118.93000030517578,0.0
111,314.5899963378906,314.6600036621094,311.1700134277344,311.6400146484375,0.0
112,257.82000732421875,260.70001220703125,257.80999755859375,260.3500061035156,0.0
113,210.6199951171875,211.0,208.22999572753906,208.52999877929688,0.0
114,247.49000549316406,247.8699951171875,247.3699951171875,247.8699951171875,0.0
115,463.4200134277344,470.8599853515625,460.739990234375,470.6000061035156,0.0
116,247.4600067138672,247.5,246.72000122070312,247.32000732421875,0.0
117,76.01000213623047,76.9800033569336,74.7300033569336,76.08999633789062,0.0
118,333.55999755859375,337.70001220703125,332.989990234375,335.8399963378906,0.0
119,238.1699981689453,238.61000061035156,237.72999572753906,238.4199981689453,0.0
120,120.81999969482422,121.3499984741211,119.6500015258789,120.19999694824219,0.0
121,129.41000366210938,130.5,129.2899932861328,130.02999877929688,0.0
122,120.12000274658203,121.16000366210938,118.43000030517578,118.52999877929688,0.0
123,129.72999572753906,130.13999938964844,128.50999450683594,128.7899932861328,0.0
124,153.33999633789062,153.42999267578125,152.11000061035156,152.27999877929688,0.0
125,144.46875,145.75,143.28125,145.0,0.0
126,90.69999694824219,91.0999984741211,87.75,87.80000305175781,0.0
127,114.36000061035156,116.66000366210938,113.51000213623047,116.48999786376953,0.0
128,131.75,133.734375,131.25,133.3125,0.0
129,115.8499984741211,116.38999938964844,114.3499984741211,114.37999725341797,0.0
130,88.55000305175781,89.0199966430664,86.91999816894531,87.41999816894531,0.0
131,437.1600036621094,440.260009765625,434.6199951171875,434.69000244140625,0.0
132,219.07000732421875,219.27000427246094,218.2899932861328,218.5,0.0
133,146.10000610351562,146.47999572753906,143.9600067138672,145.8800048828125,0.0
134,256.6000061035156,256.8299865722656,256.1499938964844,256.55999755859375,0.0
135,286.1400146484375,289.07000732421875,285.25,288.8900146484375,0.0
136,178.97000122070312,180.0500030517578,178.86000061035156,179.91000366210938,0.0
137,241.2100067138672,242.27999877929688,240.55999755859375,242.11000061035156,0.0
138,239.08999633789062,239.42999267578125,238.6699981689453,238.97999572753906,0.0
139,127.38999938964844,127.94999694824219,126.33999633789062,127.58000183105469,0.0
140,127.41999816894531,127.69000244140625,126.52999877929688,126.98999786376953,0.0
141,165.1199951171875,166.02999877929688,164.19000244140625,164.55999755859375,0.0
142,462.7900085449219,467.80999755859375,462.5799865722656,467.69000244140625,0.0
143,368.1000061035156,372.5,368.04998779296875,371.3299865722656,0.0
144,112.48999786376953,113.94999694824219,109.80999755859375,109.93000030517578,0.0
145,131.05999755859375,131.39999389648438,129.35000610351562,129.5399932861328,0.0
146,192.55999755859375,193.75999450683594,191.57000732421875,192.5,0.0
147,103.37000274658203,103.45999908447266,102.68000030517578,103.0,0.0
148,129.64999389648438,130.82000732421875,129.63999938964844,130.42999267578125,0.0
149,297.17999267578125,298.82000732421875,297.0199890136719,298.79998779296875,0.0
150,157.41000366210938,158.42999267578125,155.72999572753906,157.05999755859375,0.0
151,216.64999389648438,216.8300018310547,214.57000732421875,215.5500030517578,0.0
152,307.0299987792969,307.3999938964844,306.05999755859375,307.1000061035156,0.0
153,132.0500030517578,132.8000030517578,131.85000610351562,132.52000427246094,0.0
154,314.42999267578125,317.989990234375,314.1700134277344,317.1300048828125,0.0
155,101.5199966430664,101.5999984741211,99.69999694824219,100.79000091552734,0.0
156,143.8800048828125,144.1999969482422,139.0,139.5,0.0
157,413.739990234375,416.1600036621094,413.69000244140625,415.8699951171875,0.0
158,208.82000732421875,209.61000061035156,207.75,207.85000610351562,0.0
159,341.1199951171875,342.0199890136719,338.4700012207031,340.1700134277344,0.0
160,144.46875,145.5625,142.625,142.6875,0.0
161,151.74000549316406,151.89999389648438,151.38999938964844,151.77000427246094,0.0
162,144.19000244140625,144.44000244140625,143.4600067138672,143.50999450683594,0.0
163,342.8500061035156,343.8500061035156,341.8599853515625,343.7799987792969,0.0
164,100.37000274658203,100.9800033569336,99.66999816894531,99.86000061035156,0.0
165,169.89999389648438,170.52999877929688,169.2100067138672,169.52999877929688,0.0
166,204.1699981689453,204.77999877929688,203.8000030517578,204.3800048828125,0.0
167,456.45001220703125,457.1600036621094,453.8599853515625,453.94000244140625,0.0
168,132.4199981689453,132.77000427246094,132.30999755859375,132.6199951171875,0.0
169,326.4700012207031,327.2300109863281,321.4800109863281,322.9599914550781,0.0
170,444.1099853515625,445.0,439.3900146484375,439.9200134277344,0.0
171,449.510009765625,450.989990234375,445.8500061035156,447.260009765625,0.0
172,322.4100036621094,323.0400085449219,319.2699890136719,321.8500061035156,0.0
173,151.0800018310547,152.11000061035156,150.25,151.97999572753906,0.0
174,113.25,114.20999908447266,111.30000305175781,112.86000061035156,0.0
175,206.94000244140625,207.5500030517578,206.25999450683594,206.7899932861328,0.0
176,119.05999755859375,119.16000366210938,118.56999969482422,118.95999908447266,0.0
177,138.91000366210938,139.4199981689453,138.0800018310547,139.19000244140625,0.0
178,142.86000061035156,142.8699951171875,141.61000061035156,142.66000366210938,0.0
179,144.3699951171875,146.74000549316406,143.9600067138672,146.5399932861328,0.0
180,128.8000030517578,129.64999389648438,126.75,127.0199966430664,0.0
181,125.19999694824219,127.3499984741211,125.16999816894531,127.2699966430664,0.0
182,94.27999877929688,98.98999786376953,93.80000305175781,97.27999877929688,0.0
183,247.25999450683594,247.52000427246094,244.9499969482422,246.05999755859375,0.0
184,153.16000366210938,153.36000061035156,152.6199951171875,153.10000610351562,0.0
185,119.48999786376953,119.80999755859375,117.30000305175781,117.66999816894531,0.0
186,311.5299987792969,312.2799987792969,311.0299987792969,312.0199890136719,0.0
187,111.7699966430664,113.12000274658203,111.63999938964844,112.25,0.0
188,212.13999938964844,212.44000244140625,211.57000732421875,212.0399932861328,0.0
189,87.30000305175781,87.51000213623047,83.81999969482422,85.66000366210938,0.0
190,110.04000091552734,110.7699966430664,109.2699966430664,109.61000061035156,0.0
191,193.61000061035156,194.14999389648438,192.94000244140625,193.52999877929688,0.0
192,120.38999938964844,120.6500015258789,119.41000366210938,119.4800033569336,0.0
193,211.22999572753906,212.02000427246094,211.10000610351562,211.32000732421875,0.0
194,134.91000366210938,136.30999755859375,133.97999572753906,134.99000549316406,0.0
195,135.9600067138672,137.44000244140625,135.7100067138672,137.0399932861328,0.0
196,276.4200134277344,278.1099853515625,276.0799865722656,277.9200134277344,0.0
197,98.58000183105469,99.6500015258789,98.2699966430664,99.6500015258789,0.0
198,158.67999267578125,159.88999938964844,158.52999877929688,159.75,0.0
199,116.91000366210938,120.12000274658203,112.0199966430664,112.26000213623047,0.0
200,189.77000427246094,195.02999877929688,189.1199951171875,195.0,0.0
201,423.5899963378906,425.8699951171875,411.2099914550781,412.0,0.0
202,104.33000183105469,104.38999938964844,103.41000366210938,104.0,0.0
203,120.2300033569336,120.83999633789062,120.0999984741211,120.76000213623047,0.0
204,126.80000305175781,127.43000030517578,126.08000183105469,127.33999633789062,0.0
205,141.80999755859375,142.22999572753906,140.10000610351562,141.19000244140625,0.0
206,119.56999969482422,120.94000244140625,118.7699966430664,119.04000091552734,0.0
207,141.92999267578125,142.10000610351562,140.8000030517578,141.02000427246094,0.0
208,111.69000244140625,112.5199966430664,111.58999633789062,112.44000244140625,0.0
209,323.0199890136719,323.5400085449219,322.239990234375,322.7300109863281,0.0
210,140.17999267578125,140.77000427246094,138.0399932861328,138.25,0.0
211,192.85000610351562,193.86000061035156,191.61000061035156,192.58999633789062,0.0
212,118.20999908447266,118.81999969482422,118.01000213623047,118.79000091552734,0.0
213,138.2100067138672,138.42999267578125,135.6199951171875,135.92999267578125,0.0
214,114.62999725341797,115.1500015258789,114.33999633789062,114.9800033569336,0.0
215,444.3399963378906,446.4599914550781,440.67999267578125,444.3900146484375,0.0
216,205.13999938964844,205.55999755859375,203.08999633789062,203.9499969482422,0.0
217,195.72999572753906,196.4499969482422,195.02999877929688,196.16000366210938,0.0
218,128.0,128.17999267578125,127.41000366210938,128.02000427246094,0.0
219,131.0399932861328,131.1199951171875,129.9199981689453,130.3699951171875,0.0
220,196.82000732421875,198.4199981689453,196.72999572753906,198.41000366210938,0.0
221,126.70999908447266,126.98999786376953,125.41000366210938,126.0999984741211,0.0
222,209.1199951171875,210.47999572753906,208.88999938964844,210.27000427246094,0.0
223,87.47000122070312,89.0,87.0,88.94999694824219,0.0
224,89.86000061035156,90.16000366210938,89.05999755859375,89.6500015258789,0.0
225,128.85000610351562,128.92999267578125,127.26000213623047,127.5999984741211,0.0
226,103.11000061035156,103.41999816894531,101.62000274658203,102.19999694824219,0.0
227,116.77999877929688,118.19999694824219,116.7699966430664,118.18000030517578,0.0
228,120.25,121.19999694824219,118.72000122070312,119.66999816894531,0.0
229,437.3299865722656,438.6600036621094,431.82000732421875,434.2300109863281,0.0
230,192.94000244140625,193.1300048828125,190.5500030517578,191.02999877929688,0.0
231,123.62999725341797,124.12999725341797,123.45999908447266,123.91000366210938,0.0
232,181.1300048828125,181.1699981689453,180.3699951171875,180.6300048828125,0.0
233,263.6700134277344,268.1199951171875,263.1199951171875,267.7699890136719,0.0
234,265.1600036621094,265.5199890136719,264.0299987792969,265.510009765625,0.0
235,131.7100067138672,132.4499969482422,130.33999633789062,131.47000122070312,0.0
236,104.94999694824219,105.66999816894531,104.3499984741211,105.61000061035156,0.0
237,149.08999633789062,149.74000549316406,148.83999633789062,149.52999877929688,0.0
238,167.11000061035156,167.61000061035156,165.17999267578125,167.44000244140625,0.0
239,236.02000427246094,236.5399932861328,235.8300018310547,236.27999877929688,0.0
240,280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,0.0
241,300.489990234375,301.2200012207031,298.239990234375,301.1000061035156,0.0
242,245.1699981689453,245.1999969482422,244.08999633789062,244.57000732421875,0.0
243,110.93000030517578,111.05999755859375,110.16000366210938,110.20999908447266,0.0
244,146.25,146.90625,145.03125,146.25,0.0
245,187.67999267578125,187.94000244140625,185.47000122070312,186.66000366210938,0.0
246,271.1700134277344,273.3900146484375,270.989990234375,273.3599853515625,0.0
247,109.37999725341797,109.88999938964844,107.47000122070312,107.54000091552734,0.0
248,91.62999725341797,91.83000183105469,89.8499984741211,90.97000122070312,0.0
249,88.7699966430664,90.2699966430664,87.68000030517578,90.19999694824219,0.0
250,193.3699951171875,196.9199981689453,192.36000061035156,196.63999938964844,0.0
251,287.7200012207031,288.0799865722656,286.70001220703125,287.30999755859375,0.0
252,299.32000732421875,299.5799865722656,298.20001220703125,299.30999755859375,0.0
253,92.02999877929688,93.22000122070312,91.44000244140625,92.9800033569336,0.0
254,129.72000122070312,129.88999938964844,129.1699981689453,129.2899932861328,0.0
255,211.25999450683594,211.5800018310547,210.60000610351562,210.66000366210938,0.0
256,446.9200134277344,447.57000732421875,443.4800109863281,444.7099914550781,0.0
257,114.41000366210938,114.94000244140625,113.68000030517578,113.83999633789062,0.0
258,126.5999984741211,126.79000091552734,125.94999694824219,126.41000366210938,0.0
259,146.96875,147.15625,145.640625,145.875,0.0
260,142.25999450683594,143.0800018310547,142.05999755859375,142.8000030517578,0.0
261,108.3499984741211,109.94000244140625,107.87000274658203,109.63999938964844,0.0
262,113.55000305175781,113.98999786376953,113.2699966430664,113.83000183105469,0.0
263,134.60000610351562,135.8699951171875,133.52000427246094,134.4499969482422,0.0
264,145.05999755859375,145.3300018310547,143.38999938964844,143.94000244140625,0.0
265,152.3699951171875,153.27999877929688,152.16000366210938,153.25,0.0
266,135.32000732421875,135.52000427246094,134.74000549316406,135.36000061035156,0.0
267,144.64999389648438,144.8000030517578,144.14999389648438,144.44000244140625,0.0
268,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,0.0
269,207.2100067138672,209.5399932861328,206.55999755859375,209.47999572753906,0.0
270,127.01000213623047,128.22999572753906,126.43000030517578,128.0399932861328,0.0
271,133.86000061035156,135.88999938964844,133.83999633789062,135.75,0.0
272,88.8499984741211,91.30000305175781,88.54000091552734,91.06999969482422,0.0
273,105.87000274658203,108.55999755859375,105.81999969482422,108.4800033569336,0.0
274,112.2300033569336,112.2300033569336,109.44000244140625,109.8499984741211,0.0
275,122.66999816894531,123.0,122.11000061035156,122.33000183105469,0.0
276,110.5,111.18000030517578,109.1500015258789,109.2699966430664,0.0
277,136.6875,140.46875,135.6875,138.59375,0.0
278,130.75,131.07000732421875,130.24000549316406,130.9499969482422,0.0
279,145.61000061035156,146.07000732421875,145.35000610351562,145.97999572753906,0.0
280,204.1199951171875,205.47999572753906,200.50999450683594,202.0800018310547,0.0
281,93.95999908447266,94.0199966430664,92.4000015258789,92.9000015258789,0.0
282,196.47000122070312,196.64999389648438,194.30999755859375,195.72000122070312,0.0
283,91.7699966430664,92.23999786376953,91.2699966430664,91.83999633789062,0.0
284,165.0399932861328,166.1999969482422,164.86000061035156,165.5800018310547,0.0
285,141.10000610351562,141.32000732421875,139.63999938964844,140.47000122070312,0.0
286,206.55999755859375,207.24000549316406,204.9199981689453,205.5500030517578,0.0
287,101.25,102.29000091552734,100.0,102.2699966430664,0.0
288,194.41000366210938,194.91000366210938,192.61000061035156,192.69000244140625,0.0
289,126.75,128.44000244140625,126.5999984741211,127.80000305175781,0.0
290,234.9499969482422,235.16000366210938,233.85000610351562,234.72000122070312,0.0
291,109.73999786376953,111.80999755859375,109.69999694824219,111.44999694824219,0.0
292,272.510009765625,273.55999755859375,271.95001220703125,273.4200134277344,0.0
293,120.83000183105469,122.43000030517578,119.26000213623047,121.68000030517578,0.0
294,164.52999877929688,165.99000549316406,164.52000427246094,165.74000549316406,0.0
295,137.27000427246094,137.38999938964844,135.6199951171875,136.5399932861328,0.0
296,141.47000122070312,141.47999572753906,140.44000244140625,140.66000366210938,0.0
297,110.72000122070312,111.73999786376953,110.5999984741211,110.81999969482422,0.0
298,122.55999755859375,123.02999877929688,121.47000122070312,121.73999786376953,0.0
299,145.5,145.80999755859375,141.38999938964844,144.7100067138672,0.0
300,109.6500015258789,109.73999786376953,108.05999755859375,108.69999694824219,0.0
301,274.75,275.2300109863281,269.5899963378906,271.8900146484375,0.0
302,107.62999725341797,107.95999908447266,106.62000274658203,106.8499984741211,0.0
303,112.51000213623047,112.97000122070312,111.58999633789062,112.05999755859375,0.0
304,147.5,147.75,146.0625,146.90625,0.0
305,195.22000122070312,196.86000061035156,195.05999755859375,196.33999633789062,0.0
306,153.08999633789062,156.47999572753906,149.66000366210938,149.6699981689453,0.0
307,131.9600067138672,132.24000549316406,131.75,132.22999572753906,0.0
308,394.4800109863281,396.7200012207031,390.75,391.4800109863281,0.0
309,112.2699966430664,112.3499984741211,110.9000015258789,111.19999694824219,0.0
310,279.6400146484375,279.79998779296875,278.8399963378906,279.3399963378906,0.0
311,85.7300033569336,86.80000305175781,84.5,85.19999694824219,0.0
312,142.32000732421875,142.5800018310547,141.8800048828125,142.10000610351562,0.0
313,288.8599853515625,289.8999938964844,288.67999267578125,289.7799987792969,0.0
314,131.0500030517578,132.44000244140625,130.19000244140625,131.19000244140625,0.0
315,274.5299987792969,275.19000244140625,274.260009765625,274.8999938964844,0.0
316,131.60000610351562,132.47000122070312,131.3000030517578,132.32000732421875,0.0
317,111.23999786376953,112.69999694824219,111.23999786376953,112.58000183105469,0.0
318,121.4800033569336,121.48999786376953,120.68000030517578,120.76000213623047,0.0
319,292.6400146484375,293.94000244140625,291.239990234375,293.5799865722656,0.0
320,76.95999908447266,77.97000122070312,75.80999755859375,75.86000061035156,0.0
321,139.32000732421875,139.80999755859375,138.5500030517578,139.64999389648438,0.0
322,150.03125,150.71875,149.40625,150.5,0.0
323,257.5199890136719,259.0400085449219,257.4700012207031,258.6199951171875,0.0
324,389.82000732421875,390.07000732421875,386.0,386.5400085449219,0.0
325,152.05999755859375,153.1199951171875,152.02999877929688,152.86000061035156,0.0
326,129.92999267578125,130.52999877929688,129.0500030517578,129.22000122070312,0.0
327,164.97999572753906,165.3300018310547,164.27000427246094,165.1300048828125,0.0
328,186.41000366210938,188.33999633789062,185.1199951171875,185.27000427246094,0.0
329,136.00999450683594,136.22999572753906,133.67999267578125,134.13999938964844,0.0
330,146.60000610351562,147.6999969482422,146.57000732421875,147.27000427246094,0.0
331,125.16999816894531,126.75,124.72000122070312,126.08000183105469,0.0
332,141.85000610351562,142.02999877929688,140.67999267578125,141.35000610351562,0.0
333,246.2899932861328,246.44000244140625,243.6999969482422,243.75999450683594,0.0
334,157.8300018310547,158.3000030517578,157.5399932861328,157.8800048828125,0.0
335,439.0799865722656,442.6600036621094,438.5799865722656,442.5,0.0
336,133.6999969482422,134.1699981689453,132.0,132.25999450683594,0.0
337,183.05999755859375,187.5800018310547,182.88999938964844,186.27000427246094,0.0
338,290.9200134277344,292.760009765625,283.4700012207031,284.8500061035156,0.0
339,120.45999908447266,120.54000091552734,118.44000244140625,118.83000183105469,0.0
340,135.0500030517578,135.8699951171875,134.5,135.6699981689453,0.0
341,107.16999816894531,107.72000122070312,106.94000244140625,107.5999984741211,0.0
342,437.8599853515625,445.79998779296875,437.67999267578125,445.0400085449219,0.0
343,185.9499969482422,186.25999450683594,183.9600067138672,184.33999633789062,0.0
344,113.18000030517578,113.18000030517578,111.93000030517578,112.13999938964844,0.0
345,292.19000244140625,293.0799865722656,291.44000244140625,292.3299865722656,0.0
346,282.3299865722656,282.989990234375,280.32000732421875,282.9599914550781,0.0
347,462.70001220703125,465.739990234375,456.6000061035156,465.510009765625,0.0
348,208.2100067138672,208.3699951171875,207.50999450683594,207.60000610351562,0.0
349,309.8399963378906,310.510009765625,302.1000061035156,304.0899963378906,0.0
350,208.58999633789062,209.0500030517578,208.1999969482422,208.5500030517578,0.0
351,210.4199981689453,211.11000061035156,210.0,210.0,0.0
352,117.6500015258789,117.87000274658203,116.01000213623047,116.75,0.0
353,115.05000305175781,115.79000091552734,113.58999633789062,114.12999725341797,0.0
354,207.69000244140625,208.4199981689453,206.97999572753906,207.9600067138672,0.0
355,115.75,116.5,114.6500015258789,114.68000030517578,0.0
356,423.1099853515625,423.2099914550781,420.32000732421875,422.2799987792969,0.0
357,467.95001220703125,469.20001220703125,464.6499938964844,466.0899963378906,0.0
358,236.8800048828125,236.89999389648438,235.55999755859375,236.44000244140625,0.0
359,187.44000244140625,188.5,187.17999267578125,188.30999755859375,0.0
360,120.16999816894531,120.6500015258789,120.06999969482422,120.20999908447266,0.0
361,146.6199951171875,147.72000122070312,146.10000610351562,147.17999267578125,0.0
362,226.30999755859375,226.77999877929688,225.8000030517578,226.25,0.0
363,460.3399963378906,461.20001220703125,456.4700012207031,458.70001220703125,0.0
364,106.01000213623047,106.54000091552734,105.77999877929688,106.36000061035156,0.0
365,113.55999755859375,113.8499984741211,112.55999755859375,113.4800033569336,0.0
366,119.55999755859375,121.43000030517578,118.05999755859375,121.36000061035156,0.0
367,213.19000244140625,214.07000732421875,212.9499969482422,213.39999389648438,0.0
368,93.63999938964844,94.44999694824219,92.68000030517578,93.47000122070312,0.0
369,178.63999938964844,178.86000061035156,177.75999450683594,178.1300048828125,0.0
370,142.47999572753906,142.55999755859375,142.19000244140625,142.35000610351562,0.0
371,165.30999755859375,165.39999389648438,164.3699951171875,164.8000030517578,0.0
372,109.4800033569336,110.19999694824219,108.12000274658203,109.94000244140625,0.0
373,125.87999725341797,125.93000030517578,123.81999969482422,123.98999786376953,0.0
374,131.24000549316406,131.9499969482422,130.9199981689453,131.9499969482422,0.0
375,87.87000274658203,88.5,85.7699966430664,88.0999984741211,0.0
376,112.5199966430664,113.2699966430664,112.08000183105469,113.05999755859375,0.0
377,281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,0.0
378,139.9375,141.53125,137.25,140.0,0.0
379,197.69000244140625,198.3000030517578,196.61000061035156,197.02000427246094,0.0
380,120.98999786376953,121.56999969482422,120.94999694824219,121.29000091552734,0.0
