,Open,High,Low,Close,Profitable
211,114.73999786376953,115.16999816894531,113.25,113.33999633789062,0.0
212,135.35000610351562,135.42999267578125,134.36000061035156,134.75,0.0
213,119.9000015258789,120.33999633789062,119.25,120.29000091552734,0.0
214,244.4199981689453,245.97000122070312,244.30999755859375,245.55999755859375,0.0
215,214.14999389648438,214.69000244140625,213.02999877929688,213.1199951171875,0.0
216,112.91999816894531,113.18000030517578,112.31999969482422,112.98999786376953,0.0
217,337.54998779296875,342.4599914550781,336.6099853515625,339.7900085449219,0.0
218,209.74000549316406,210.1999969482422,208.94000244140625,209.89999389648438,0.0
219,268.80999755859375,269.05999755859375,265.6099853515625,266.6099853515625,0.0
220,145.3699951171875,148.30999755859375,145.22000122070312,148.0800018310547,0.0
221,179.3300018310547,179.8699951171875,178.72000122070312,179.02999877929688,0.0
222,126.7699966430664,127.08000183105469,126.5,126.8499984741211,0.0
223,84.37000274658203,84.88999938964844,83.6500015258789,84.44999694824219,0.0
224,146.63999938964844,146.6699981689453,145.80999755859375,145.8699951171875,0.0
225,153.375,153.78125,151.8125,151.9375,0.0
226,85.68000030517578,87.01000213623047,85.54000091552734,85.83999633789062,0.0
227,136.47999572753906,137.50999450683594,136.33999633789062,137.41000366210938,0.0
228,115.75,116.5,114.6500015258789,114.68000030517578,0.0
229,139.63999938964844,140.49000549316406,139.08999633789062,140.22999572753906,0.0
230,436.9100036621094,438.0799865722656,425.44000244140625,426.0400085449219,0.0
231,117.20999908447266,119.12999725341797,116.73999786376953,119.0199966430664,0.0
232,104.81999969482422,105.27999877929688,104.31999969482422,104.86000061035156,0.0
233,137.89999389648438,139.14999389648438,136.41000366210938,139.1300048828125,0.0
234,104.94999694824219,106.33999633789062,104.29000091552734,105.94000244140625,0.0
235,263.29998779296875,263.7300109863281,262.7099914550781,263.239990234375,0.0
236,164.50999450683594,164.52999877929688,163.1699981689453,163.64999389648438,0.0
237,451.9800109863281,453.6300048828125,451.54998779296875,453.0799865722656,0.0
238,145.8125,146.09375,143.5,144.5,0.0
239,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,0.0
240,140.8000030517578,140.88999938964844,139.72999572753906,140.47999572753906,0.0
241,432.3399963378906,434.70001220703125,431.010009765625,434.54998779296875,0.0
242,185.11000061035156,186.4199981689453,185.0,185.49000549316406,0.0
243,164.89999389648438,166.3000030517578,164.88999938964844,166.05999755859375,0.0
244,82.0,82.80000305175781,80.9000015258789,81.79000091552734,0.0
245,271.8999938964844,274.7200012207031,269.94000244140625,270.04998779296875,0.0
246,94.88999938964844,95.33000183105469,94.25,95.11000061035156,0.0
247,146.94000244140625,147.19000244140625,146.3699951171875,146.74000549316406,0.0
248,92.5999984741211,94.19000244140625,92.43000030517578,94.08999633789062,0.0
249,339.760009765625,340.1199951171875,337.989990234375,338.2200012207031,0.0
250,107.5999984741211,108.23999786376953,107.1500015258789,108.02999877929688,0.0
251,197.83999633789062,198.5399932861328,197.44000244140625,198.38999938964844,0.0
252,110.55000305175781,110.7699966430664,110.05000305175781,110.19999694824219,0.0
253,130.61000061035156,131.27999877929688,130.3800048828125,131.00999450683594,0.0
254,286.25,287.30999755859375,285.7099914550781,286.3399963378906,0.0
255,267.8900146484375,267.9200134277344,267.45001220703125,267.8699951171875,0.0
256,292.739990234375,293.2099914550781,291.32000732421875,291.7200012207031,0.0
257,209.5,209.74000549316406,209.00999450683594,209.32000732421875,0.0
258,118.38999938964844,119.12999725341797,117.41000366210938,117.5,0.0
259,197.7899932861328,198.2899932861328,197.63999938964844,198.1999969482422,0.0
260,126.58999633789062,127.08999633789062,125.0,125.30000305175781,0.0
261,91.98999786376953,98.58999633789062,91.6500015258789,93.20999908447266,0.0
262,209.05999755859375,210.25,208.9600067138672,209.85000610351562,0.0
263,141.14999389648438,142.16000366210938,140.8000030517578,141.99000549316406,0.0
264,127.97000122070312,128.0,126.05000305175781,126.0999984741211,0.0
265,213.19000244140625,214.07000732421875,212.9499969482422,213.39999389648438,0.0
266,137.9499969482422,138.33999633789062,135.75999450683594,135.89999389648438,0.0
267,454.2799987792969,455.8999938964844,452.3900146484375,455.54998779296875,0.0
268,109.88999938964844,110.75,109.63999938964844,110.19999694824219,0.0
269,165.60000610351562,165.88999938964844,163.3800048828125,163.4499969482422,0.0
270,142.32000732421875,142.5800018310547,141.8800048828125,142.10000610351562,0.0
271,133.4600067138672,134.42999267578125,133.33999633789062,134.25,0.0
272,108.02999877929688,108.31999969482422,107.13999938964844,107.52999877929688,0.0
273,118.0999984741211,118.83999633789062,117.87000274658203,118.72000122070312,0.0
274,175.5800018310547,177.47999572753906,175.22000122070312,177.47999572753906,0.0
275,289.989990234375,291.2799987792969,289.95001220703125,290.7200012207031,0.0
276,109.94999694824219,109.98999786376953,108.68000030517578,109.20999908447266,0.0
277,216.9600067138672,217.22000122070312,215.75,216.27000427246094,0.0
278,255.22999572753906,255.52000427246094,254.97999572753906,255.47000122070312,0.0
279,89.45999908447266,90.0,88.68000030517578,89.0199966430664,0.0
280,194.4499969482422,194.86000061035156,188.3800048828125,188.8300018310547,0.0
281,200.97000122070312,201.0,199.86000061035156,200.61000061035156,0.0
282,124.44999694824219,124.66999816894531,124.2699966430664,124.3499984741211,0.0
283,293.1499938964844,298.7799987792969,290.2300109863281,297.4599914550781,0.0
284,167.4199981689453,168.4499969482422,167.25,167.42999267578125,0.0
285,134.60000610351562,135.8699951171875,133.52000427246094,134.4499969482422,0.0
286,142.86000061035156,142.8699951171875,141.61000061035156,142.66000366210938,0.0
287,450.9700012207031,453.07000732421875,450.7099914550781,452.2300109863281,0.0
288,128.92999267578125,130.94000244140625,128.92999267578125,130.6999969482422,0.0
289,114.80000305175781,116.31999969482422,114.66999816894531,116.04000091552734,0.0
290,150.44000244140625,151.1300048828125,147.5500030517578,147.91000366210938,0.0
291,212.75,213.17999267578125,212.2100067138672,212.58999633789062,0.0
292,125.1500015258789,125.91000366210938,124.9800033569336,125.76000213623047,0.0
293,115.13999938964844,115.37999725341797,114.58000183105469,114.80000305175781,0.0
294,105.86000061035156,105.88999938964844,104.63999938964844,104.98999786376953,0.0
295,125.29000091552734,125.55999755859375,124.45999908447266,124.6500015258789,0.0
296,284.0199890136719,284.70001220703125,281.8399963378906,283.17999267578125,0.0
297,369.7099914550781,376.9800109863281,369.1199951171875,373.54998779296875,0.0
298,132.39999389648438,133.6199951171875,132.38999938964844,133.47000122070312,0.0
299,150.19000244140625,150.8000030517578,146.38999938964844,148.02000427246094,0.0
300,117.68000030517578,119.62999725341797,117.66999816894531,119.58000183105469,0.0
301,323.94000244140625,324.6099853515625,311.69000244140625,312.6499938964844,0.0
302,209.05999755859375,209.44000244140625,207.74000549316406,207.92999267578125,0.0
303,417.44000244140625,418.2200012207031,416.80999755859375,417.6099853515625,0.0
304,122.79000091552734,123.02999877929688,121.16000366210938,121.22000122070312,0.0
305,167.0800018310547,167.8000030517578,166.5,167.1699981689453,0.0
306,131.72000122070312,133.39999389648438,131.24000549316406,131.80999755859375,0.0
307,384.3500061035156,385.5799865722656,378.2300109863281,380.3599853515625,0.0
308,129.86000061035156,130.69000244140625,129.47999572753906,130.41000366210938,0.0
309,344.760009765625,347.8599853515625,344.1700134277344,347.57000732421875,0.0
310,292.1099853515625,292.92999267578125,290.9800109863281,291.7300109863281,0.0
311,142.22999572753906,142.33999633789062,141.55999755859375,141.8699951171875,0.0
312,185.77000427246094,186.1199951171875,182.8000030517578,185.4199981689453,0.0
313,111.56999969482422,111.97000122070312,111.43000030517578,111.7300033569336,0.0
314,184.07000732421875,184.69000244140625,183.92999267578125,184.69000244140625,0.0
315,333.9700012207031,334.7699890136719,331.6199951171875,332.3699951171875,0.0
316,204.77000427246094,205.63999938964844,204.13999938964844,204.6300048828125,0.0
317,102.58999633789062,103.29000091552734,102.36000061035156,102.94000244140625,0.0
